apk_entry,bytes,width,height,transparent_ratio,opaque_ratio,partial_alpha_ratio,unique_colors_64px,avg_rgb_stddev_64px,score,reasons
res/GAt.png,13264,192,192,0.1653,0.7203,0.1144,850,87.04,4,alpha+square
res/GB-.png,11535,192,192,0.165,0.7203,0.1147,1118,69.34,4,alpha+square
res/GBd.png,13389,192,192,0.1652,0.7203,0.1145,1092,78.01,4,alpha+square
res/GCH.png,9929,192,192,0.165,0.7203,0.1147,800,71.24,4,alpha+square
res/GDB.png,13579,192,192,0.165,0.7203,0.1147,1022,75.23,4,alpha+square
res/GDn.png,11456,192,192,0.165,0.7203,0.1147,950,78.59,4,alpha+square
res/GEG.png,16087,192,192,0.165,0.7203,0.1147,1396,87.89,4,alpha+square
res/GET.png,13750,192,192,0.165,0.7203,0.1147,1098,100.46,4,alpha+square
res/GET1.png,13500,512,512,0.1659,0.7226,0.1115,246,98.71,4,alpha+square
res/GEi.png,11773,192,192,0.165,0.7203,0.1147,1029,82.78,4,alpha+square
res/GGc.png,12813,192,192,0.165,0.7203,0.1147,1046,72.06,4,alpha+square
res/GIE.png,14465,192,192,0.165,0.7203,0.1147,1150,70.0,4,alpha+square
res/GJk.png,11851,192,192,0.165,0.7203,0.1147,1026,82.8,4,alpha+square
res/GKO.png,34098,192,192,0.1653,0.7203,0.1144,2766,90.1,4,alpha+square
res/GKw.png,5422,192,192,0.165,0.7203,0.1147,348,81.03,4,alpha+square
res/GLH.png,17978,192,192,0.1653,0.7203,0.1144,1735,95.31,4,alpha+square
res/GLx.png,14993,192,192,0.165,0.7203,0.1147,1294,71.87,4,alpha+square
res/GNn.png,19843,256,256,0.1644,0.7187,0.117,1173,73.69,4,alpha+square
res/GOm.png,20213,192,192,0.1649,0.7203,0.1149,1980,75.18,4,alpha+square
res/GPL.png,12304,192,192,0.1653,0.7203,0.1144,1006,92.14,4,alpha+square
res/GRg.png,15647,192,192,0.1653,0.7203,0.1144,978,76.86,4,alpha+square
res/GRl.png,17456,192,192,0.1623,0.7161,0.1216,1230,85.28,4,alpha+square
res/GT-.png,18405,192,192,0.1684,0.7133,0.1183,1227,77.07,4,alpha+square
res/GTB.png,12963,192,192,0.165,0.7203,0.1147,1034,61.71,4,alpha+square
res/GTu.png,7789,192,192,0.1653,0.7203,0.1144,459,98.85,4,alpha+square
res/GU_.png,11561,192,192,0.1649,0.7203,0.1149,754,61.73,4,alpha+square
res/GVW.png,26723,192,192,0.1655,0.7144,0.1201,1540,73.89,4,alpha+square
res/GW0.png,22445,192,192,0.1653,0.7203,0.1144,2462,91.25,4,alpha+square
res/GXC.png,17463,192,192,0.165,0.7203,0.1147,1405,70.56,4,alpha+square
res/GXv.png,10106,192,192,0.1653,0.7203,0.1144,869,87.21,4,alpha+square
res/GY6.png,3959,192,192,0.1831,0.7203,0.0966,626,101.52,4,alpha+square
res/GYJ.png,11978,192,192,0.1653,0.7203,0.1144,1069,89.37,4,alpha+square
res/GY_.png,11870,192,192,0.165,0.7203,0.1147,952,89.0,4,alpha+square
res/GYa.png,13153,192,192,0.165,0.7203,0.1147,902,65.65,4,alpha+square
res/GYm.png,7430,192,192,0.1653,0.7203,0.1144,422,97.76,4,alpha+square
res/GYy.png,13146,192,192,0.165,0.7203,0.1147,1232,104.12,4,alpha+square
res/GZ0.png,14279,192,193,0.1675,0.7166,0.116,1054,78.08,4,alpha+square
res/GZH.png,9529,192,192,0.1623,0.7171,0.1206,748,77.23,4,alpha+square
res/GZv.png,6434,192,192,0.4236,0.4788,0.0976,425,99.21,4,alpha+square
res/GaV.png,11947,192,192,0.165,0.7203,0.1147,1212,81.26,4,alpha+square
res/Gaq.png,15425,192,192,0.165,0.7203,0.1147,1316,76.69,4,alpha+square
res/GcF.png,10152,192,192,0.1653,0.7203,0.1144,791,95.66,4,alpha+square
res/Gd0.png,11985,192,192,0.1653,0.7203,0.1144,1318,60.34,4,alpha+square
res/GdR.png,11207,192,192,0.1653,0.7203,0.1144,1057,81.77,4,alpha+square
res/Gel.png,18916,192,192,0.1623,0.7161,0.1216,2012,74.89,4,alpha+square
res/Gfl.png,10505,192,192,0.1653,0.7203,0.1144,525,82.27,4,alpha+square
res/Gh3.png,13221,192,192,0.165,0.7203,0.1147,1128,76.19,4,alpha+square
res/GhG.png,12449,192,192,0.165,0.7203,0.1147,1002,85.51,4,alpha+square
res/GhH.png,13823,192,192,0.1653,0.7203,0.1144,947,64.63,4,alpha+square
res/GhH1.png,11751,192,192,0.165,0.7203,0.1147,1035,79.85,4,alpha+square
res/GhT.png,13336,192,192,0.165,0.7203,0.1147,945,71.87,4,alpha+square
res/Gi3.png,13109,192,192,0.1653,0.7203,0.1144,1250,102.1,4,alpha+square
res/Gib.png,14598,192,192,0.165,0.7203,0.1147,1252,77.56,4,alpha+square
res/Gim.png,10934,192,192,0.1653,0.7203,0.1144,999,83.29,4,alpha+square
res/GjJ.png,15763,192,192,0.1651,0.7203,0.1146,1281,71.42,4,alpha+square
res/Gjy.png,13259,192,193,0.1675,0.7166,0.1159,883,70.26,4,alpha+square
res/GkP.png,6671,192,192,0.1653,0.7203,0.1144,463,95.64,4,alpha+square
res/Gko.png,10716,192,192,0.165,0.7203,0.1147,776,74.46,4,alpha+square
res/Gp4.png,10681,192,192,0.1649,0.7203,0.1149,875,69.06,4,alpha+square
res/Gq3.png,15668,192,192,0.165,0.7203,0.1147,1269,65.08,4,alpha+square
res/Gqt.png,15504,192,192,0.165,0.7203,0.1147,1191,75.05,4,alpha+square
res/Gr4.png,15306,192,192,0.165,0.7203,0.1147,1005,58.9,4,alpha+square
res/Grs.png,11791,192,192,0.165,0.7203,0.1147,919,65.78,4,alpha+square
res/Gsl.png,11302,192,192,0.165,0.7203,0.1147,732,67.62,4,alpha+square
res/GtT.png,13577,192,192,0.1653,0.7203,0.1144,1035,68.17,4,alpha+square
res/Gtv.png,14159,192,192,0.165,0.7203,0.1147,1102,70.56,4,alpha+square
res/Gu9.png,10286,192,192,0.165,0.7203,0.1147,640,93.7,4,alpha+square
res/GuB.png,14639,192,192,0.165,0.7203,0.1147,1197,75.45,4,alpha+square
res/GuB1.png,12141,192,192,0.1653,0.7203,0.1144,1160,89.6,4,alpha+square
res/Gv8.png,8644,192,192,0.1653,0.7203,0.1144,806,82.68,4,alpha+square
res/GvN.png,20178,192,192,0.1651,0.7202,0.1147,1580,79.23,4,alpha+square
res/Gxs.png,15290,192,192,0.1652,0.7203,0.1145,1202,77.58,4,alpha+square
res/GyO.png,14294,192,192,0.1623,0.7161,0.1216,1032,91.97,4,alpha+square
res/Gyu.png,11485,192,192,0.1653,0.7203,0.1144,1017,83.29,4,alpha+square
res/H-n.png,9914,192,192,0.1653,0.7203,0.1144,853,77.72,4,alpha+square
res/H-u.png,11336,192,192,0.165,0.7203,0.1147,959,85.24,4,alpha+square
res/H00.png,25373,192,192,0.1655,0.7136,0.1209,1470,72.3,4,alpha+square
res/H3E.png,21062,192,192,0.1615,0.7203,0.1182,1854,73.59,4,alpha+square
res/H4t.png,13717,192,192,0.1653,0.7203,0.1144,1834,74.96,4,alpha+square
res/H5y.png,11705,192,192,0.1649,0.7203,0.1148,800,75.49,4,alpha+square
res/H7O.png,12759,192,192,0.1615,0.7203,0.1182,1109,76.56,4,alpha+square
res/H7z.png,13823,192,192,0.165,0.7203,0.1147,1002,59.06,4,alpha+square
res/H8p.png,22395,192,192,0.1655,0.7141,0.1204,960,100.6,4,alpha+square
res/HA3.png,12099,192,192,0.1649,0.7203,0.1149,707,67.0,4,alpha+square
res/HCy.png,10364,192,192,0.165,0.7203,0.1147,804,81.06,4,alpha+square
res/HDc.png,19118,192,192,0.1653,0.7203,0.1144,2008,83.62,4,alpha+square
res/HE9.png,17745,192,192,0.1653,0.7203,0.1144,1249,72.87,4,alpha+square
res/HE_.png,7710,192,192,0.1681,0.7136,0.1183,406,98.93,4,alpha+square
res/HFP.png,12696,192,192,0.165,0.7203,0.1147,900,67.71,4,alpha+square
res/HFT.png,10609,192,192,0.1615,0.7203,0.1182,809,79.09,4,alpha+square
res/HFp.png,11199,192,192,0.1653,0.7203,0.1144,668,89.07,4,alpha+square
res/HGu.png,10755,192,192,0.1653,0.7203,0.1144,729,80.07,4,alpha+square
res/HIj.png,14697,192,192,0.165,0.7203,0.1147,1245,69.22,4,alpha+square
res/HLg.png,20871,192,192,0.1684,0.7133,0.1183,1295,74.91,4,alpha+square
res/HM8.png,13608,192,192,0.1623,0.718,0.1197,1436,82.52,4,alpha+square
res/HNz.png,28633,192,192,0.1656,0.7135,0.121,1875,61.46,4,alpha+square
res/HOz.png,7611,192,192,0.1653,0.7203,0.1144,542,98.14,4,alpha+square
res/HPL.png,7823,192,192,0.1653,0.7203,0.1144,810,100.51,4,alpha+square
res/HPb.png,22371,256,256,0.1644,0.7192,0.1164,1324,84.51,4,alpha+square
res/HRD.png,15990,192,192,0.1653,0.7203,0.1144,1596,80.2,4,alpha+square
res/HTJ.png,11258,192,192,0.1653,0.7203,0.1144,813,99.54,4,alpha+square
res/HUP.png,12013,192,192,0.1652,0.7203,0.1145,949,68.73,4,alpha+square
res/HVX.png,13445,192,192,0.165,0.7203,0.1147,907,88.24,4,alpha+square
res/HWX.png,10993,192,192,0.1684,0.7133,0.1183,425,78.47,4,alpha+square
res/HWk.png,13316,192,192,0.165,0.7203,0.1147,978,69.45,4,alpha+square
res/HY2.png,9589,192,192,0.1653,0.7202,0.1145,936,105.63,4,alpha+square
res/HZq.png,13500,192,192,0.165,0.7203,0.1147,1041,75.46,4,alpha+square
res/H_w1.png,22246,193,193,0.1767,0.7067,0.1166,1410,65.03,4,alpha+square
res/Hcz.png,12250,192,192,0.165,0.7203,0.1147,981,71.75,4,alpha+square
res/HdR.png,51865,192,192,0.1653,0.7203,0.1144,2752,80.52,4,alpha+square
res/HeI.png,15111,192,192,0.1653,0.7203,0.1144,1282,83.53,4,alpha+square
res/Heq.png,18790,256,256,0.1644,0.7187,0.117,979,95.42,4,alpha+square
res/Hfj.png,13385,192,192,0.165,0.7203,0.1147,789,65.8,4,alpha+square
res/Hfm.png,17702,192,192,0.165,0.7203,0.1147,1864,66.25,4,alpha+square
res/HgC.png,19521,192,192,0.1684,0.7133,0.1183,1078,71.9,4,alpha+square
res/HgZ.png,12087,192,192,0.1615,0.7203,0.1182,847,67.0,4,alpha+square
res/Hho.png,12859,192,192,0.165,0.7203,0.1147,1062,78.22,4,alpha+square
res/Hi8.png,15481,192,192,0.165,0.7203,0.1147,1259,74.44,4,alpha+square
res/Hia.png,12160,192,192,0.165,0.7203,0.1147,942,76.14,4,alpha+square
res/Hls.png,18057,192,192,0.1615,0.7203,0.1182,1405,76.35,4,alpha+square
res/Hm8.png,20026,192,192,0.1602,0.7202,0.1196,1565,73.26,4,alpha+square
res/HmE.png,19818,192,192,0.1655,0.7136,0.1209,946,75.73,4,alpha+square
res/Hmh.png,18718,192,192,0.1615,0.7203,0.1182,1243,77.28,4,alpha+square
res/Hq4.png,13349,192,192,0.165,0.7203,0.1147,997,66.89,4,alpha+square
res/Hqx.png,20257,192,192,0.1653,0.7203,0.1144,1752,69.92,4,alpha+square
res/Hrk.png,20780,192,192,0.1681,0.7136,0.1183,1113,63.1,4,alpha+square
res/Hs2.png,12986,192,192,0.165,0.7203,0.1147,898,72.53,4,alpha+square
res/Hsf.png,15740,192,192,0.1653,0.7203,0.1144,1239,66.67,4,alpha+square
res/HtO.png,13493,192,193,0.1674,0.7166,0.116,1041,76.29,4,alpha+square
res/HuC.png,17072,192,192,0.165,0.7203,0.1147,1265,76.5,4,alpha+square
res/HuC1.png,14099,192,192,0.165,0.7203,0.1147,1098,68.45,4,alpha+square
res/HvZ.png,11894,192,192,0.165,0.7203,0.1147,975,78.33,4,alpha+square
res/Hwj.png,9868,192,192,0.165,0.7203,0.1147,854,82.46,4,alpha+square
res/Hxn.png,15048,192,192,0.165,0.7203,0.1147,1274,84.6,4,alpha+square
res/Hz3.png,14708,192,192,0.1653,0.7203,0.1144,1211,98.53,4,alpha+square
res/I-q.png,13253,192,192,0.165,0.7203,0.1147,1027,74.82,4,alpha+square
res/I0H.png,12878,192,192,0.165,0.7203,0.1147,786,74.23,4,alpha+square
res/I15.png,13227,192,192,0.165,0.7203,0.1147,1115,61.13,4,alpha+square
res/I1J.png,12534,192,192,0.1653,0.7203,0.1144,1049,72.61,4,alpha+square
res/I1l.png,15003,192,192,0.165,0.7203,0.1147,1284,83.0,4,alpha+square
res/I1w.png,12319,192,192,0.1653,0.7203,0.1144,1617,72.94,4,alpha+square
res/I2M.png,17071,256,256,0.1644,0.7188,0.1168,867,77.09,4,alpha+square
res/I4u.png,31160,192,192,0.1657,0.7141,0.1202,2100,77.34,4,alpha+square
res/I4z.png,10430,192,192,0.1653,0.7202,0.1145,809,97.33,4,alpha+square
res/I5y.png,11931,192,192,0.165,0.7203,0.1147,1059,65.52,4,alpha+square
res/I67.png,12158,192,192,0.1684,0.7133,0.1183,491,57.32,4,alpha+square
res/I6G.png,17641,192,193,0.1724,0.7104,0.1172,850,58.43,4,alpha+square
res/I6T.png,12187,192,192,0.1653,0.7203,0.1144,899,63.84,4,alpha+square
res/I6e.png,13230,192,192,0.165,0.7203,0.1147,994,67.03,4,alpha+square
res/I8G.png,19241,192,192,0.1684,0.7133,0.1183,997,57.36,4,alpha+square
res/I8J.png,17335,192,192,0.1602,0.7202,0.1196,1545,84.03,4,alpha+square
res/I8P.png,16780,192,192,0.1615,0.7203,0.1182,1557,85.3,4,alpha+square
res/I8_.png,16159,192,192,0.1653,0.7203,0.1144,1231,73.85,4,alpha+square
res/I8w.png,13458,192,192,0.165,0.7203,0.1147,1009,83.72,4,alpha+square
res/IB-.png,17211,192,192,0.165,0.7203,0.1147,1217,99.53,4,alpha+square
res/IBb.png,13565,192,192,0.1651,0.7202,0.1146,1201,77.84,4,alpha+square
res/ICA.png,11573,192,192,0.1653,0.7202,0.1145,919,100.63,4,alpha+square
res/ICF.png,14680,192,192,0.165,0.7203,0.1147,1355,75.03,4,alpha+square
res/ICz.png,16525,192,192,0.165,0.7203,0.1147,1254,68.74,4,alpha+square
res/IDn.png,15273,192,192,0.165,0.7203,0.1147,1208,73.85,4,alpha+square
res/IFt.png,15163,192,192,0.165,0.7203,0.1147,963,85.53,4,alpha+square
res/IGg.png,17186,192,192,0.1653,0.7203,0.1144,1329,67.1,4,alpha+square
res/IGu.png,8634,192,192,0.1653,0.7203,0.1144,754,68.81,4,alpha+square
res/IH3.png,13693,192,192,0.1653,0.7203,0.1144,1122,77.02,4,alpha+square
res/IH9.png,17643,192,192,0.1615,0.7203,0.1182,1522,77.78,4,alpha+square
res/IIO.png,12455,192,192,0.165,0.7203,0.1147,990,62.89,4,alpha+square
res/II_.png,21021,192,192,0.1681,0.7136,0.1183,1038,85.03,4,alpha+square
res/IIb.png,12189,192,192,0.165,0.7203,0.1147,973,74.05,4,alpha+square
res/IJG.png,10322,192,192,0.1629,0.7203,0.1169,838,98.69,4,alpha+square
res/ILD.png,9358,256,256,0.0215,0.966,0.0125,358,74.54,4,alpha+square
res/INJ.png,9206,192,192,0.165,0.7203,0.1147,578,57.58,4,alpha+square
res/INN.png,13077,192,192,0.1652,0.7203,0.1145,1122,74.12,4,alpha+square
res/IO3.png,12071,192,192,0.1653,0.7203,0.1144,571,98.58,4,alpha+square
res/IO5.png,16022,192,192,0.1653,0.7203,0.1144,1188,66.35,4,alpha+square
res/IOy.png,13403,192,193,0.1674,0.7166,0.116,918,68.82,4,alpha+square
res/IPd.png,10693,192,192,0.1649,0.7203,0.1149,832,85.21,4,alpha+square
res/IPl.png,14364,192,192,0.1615,0.7203,0.1182,1677,69.14,4,alpha+square
res/IR3.png,16267,192,192,0.1615,0.7203,0.1182,1381,74.14,4,alpha+square
res/IR5.png,19734,192,192,0.1655,0.7136,0.1209,1280,84.67,4,alpha+square
res/ISW.png,15204,192,192,0.165,0.7203,0.1147,1196,75.54,4,alpha+square
res/ISw.png,11587,192,192,0.165,0.7203,0.1147,930,74.85,4,alpha+square
res/ITW.png,13325,192,192,0.165,0.7203,0.1147,1047,76.2,4,alpha+square
res/IUg.png,25510,192,192,0.165,0.7203,0.1147,1875,70.57,4,alpha+square
res/IUh.png,12245,192,192,0.165,0.7203,0.1147,1066,73.71,4,alpha+square
res/IUm.png,18130,192,192,0.1681,0.7136,0.1183,1149,75.72,4,alpha+square
res/IVm.png,4579,192,192,0.4236,0.4788,0.0976,290,85.09,4,alpha+square
res/IWK.png,15317,192,192,0.1649,0.7203,0.1148,983,73.31,4,alpha+square
res/IYW.png,17391,192,192,0.165,0.7203,0.1147,1200,83.97,4,alpha+square
res/IZH.png,22018,192,192,0.1615,0.7203,0.1182,1714,76.02,4,alpha+square
res/IZa.png,9999,192,192,0.1653,0.7203,0.1144,815,64.18,4,alpha+square
res/I_R.png,15566,192,192,0.1653,0.7203,0.1144,1101,71.31,4,alpha+square
res/I_m.png,19617,192,192,0.1623,0.7161,0.1216,1159,67.42,4,alpha+square
res/IaO.png,11650,192,192,0.1653,0.7203,0.1144,1026,104.59,4,alpha+square
res/IbS.png,16588,192,192,0.1619,0.7203,0.1178,1333,62.45,4,alpha+square
res/Ic5.png,23390,192,192,0.1615,0.7203,0.1182,1130,70.73,4,alpha+square
res/IcK.png,56711,192,192,0.1653,0.7203,0.1144,3171,65.02,4,alpha+square
res/IdG.png,15921,192,192,0.165,0.7203,0.1147,1253,68.5,4,alpha+square
res/Id_.png,9691,192,192,0.165,0.7203,0.1147,852,98.81,4,alpha+square
res/Ie4.png,15871,192,192,0.1653,0.7203,0.1144,1120,68.69,4,alpha+square
res/Ie6.png,11003,192,192,0.1653,0.7203,0.1144,615,76.88,4,alpha+square
res/Ifa.png,12233,192,192,0.165,0.7203,0.1147,782,82.75,4,alpha+square
res/Igq.png,13045,192,192,0.165,0.7203,0.1147,1067,82.24,4,alpha+square
res/IhX.png,14649,192,192,0.1657,0.7141,0.1202,981,86.55,4,alpha+square
res/Ihb.png,3541,192,192,0.2655,0.6404,0.0941,415,66.77,4,alpha+square
res/Ii5.png,15899,192,192,0.165,0.7203,0.1147,1227,75.44,4,alpha+square
res/Iif.png,11921,192,192,0.165,0.7203,0.1147,1024,82.72,4,alpha+square
res/Iij.png,15536,192,192,0.165,0.7203,0.1147,1492,103.24,4,alpha+square
res/Ij6.png,13040,192,192,0.165,0.7203,0.1147,1102,97.45,4,alpha+square
res/Ika.png,11859,192,192,0.165,0.7203,0.1147,1031,82.79,4,alpha+square
res/Ikf.png,16360,192,192,0.165,0.7203,0.1147,1409,81.5,4,alpha+square
res/Il0.png,20300,192,192,0.1684,0.7133,0.1183,973,71.15,4,alpha+square
res/Ild.png,14875,192,192,0.1649,0.7203,0.1149,1110,56.46,4,alpha+square
res/ImL.png,10648,192,192,0.1615,0.7203,0.1182,822,60.25,4,alpha+square
res/Imv.png,14708,192,192,0.1615,0.7203,0.1182,875,83.66,4,alpha+square
res/Ing.png,25361,192,192,0.1623,0.7161,0.1216,2357,78.14,4,alpha+square
res/Iox.png,7006,192,192,0.165,0.7203,0.1147,388,65.04,4,alpha+square
res/Iq1.png,16741,192,192,0.1626,0.7161,0.1212,1140,78.9,4,alpha+square
res/Iqk.png,18175,192,192,0.1684,0.7133,0.1183,1117,79.43,4,alpha+square
res/Ir-.png,7197,192,192,0.1653,0.7203,0.1144,454,80.21,4,alpha+square
res/Irm.png,11145,256,256,0.1644,0.7192,0.1164,472,100.57,4,alpha+square
res/It-.png,22984,192,192,0.165,0.7203,0.1147,1941,69.14,4,alpha+square
res/Ivl.png,15197,192,192,0.1653,0.7203,0.1144,1313,65.45,4,alpha+square
res/IwZ.png,10134,192,192,0.1653,0.7203,0.1144,703,95.0,4,alpha+square
res/Iwb.png,4769,192,192,0.1653,0.0,0.8347,310,89.46,4,alpha+square
res/Ix0.png,13596,192,192,0.1653,0.7203,0.1144,1196,86.08,4,alpha+square
res/Ixe.png,19081,192,192,0.1653,0.7203,0.1144,1511,78.71,4,alpha+square
res/IyI.png,17791,192,192,0.165,0.7203,0.1147,1410,70.77,4,alpha+square
res/J0y.png,13366,192,193,0.1675,0.7166,0.116,1097,66.24,4,alpha+square
res/J1F.png,17866,192,192,0.1651,0.7202,0.1147,1975,80.43,4,alpha+square
res/J1d.png,11670,192,192,0.1653,0.7203,0.1144,457,93.75,4,alpha+square
res/J1r.png,12373,192,192,0.1653,0.7203,0.1144,1042,69.33,4,alpha+square
res/J5l.png,11932,192,192,0.165,0.7203,0.1147,883,76.08,4,alpha+square
res/J61.png,13023,192,192,0.1653,0.7203,0.1144,1124,87.43,4,alpha+square
res/J8C.png,12450,192,192,0.165,0.7203,0.1147,949,87.68,4,alpha+square
res/J8h.png,14042,192,192,0.165,0.7203,0.1147,1076,77.4,4,alpha+square
res/J9s.png,11268,192,192,0.165,0.7203,0.1147,1109,88.91,4,alpha+square
res/JAd.png,13847,192,192,0.165,0.7203,0.1147,1141,71.34,4,alpha+square
res/JC2.png,13276,192,192,0.1653,0.7203,0.1144,1194,82.74,4,alpha+square
res/JCo.png,12991,192,193,0.1675,0.7166,0.1159,992,76.83,4,alpha+square
res/JGN.png,13757,192,192,0.165,0.7203,0.1147,1191,88.68,4,alpha+square
res/JGc.png,10711,192,192,0.1684,0.7133,0.1183,490,98.99,4,alpha+square
res/JHB.png,11819,192,192,0.165,0.7203,0.1147,1084,68.07,4,alpha+square
res/JHY.png,9081,192,192,0.1653,0.7201,0.1146,913,88.18,4,alpha+square
res/JJ7.png,14291,192,192,0.165,0.7203,0.1147,1281,88.62,4,alpha+square
res/JLH.png,6209,192,192,0.1938,0.7201,0.0861,1003,76.45,4,alpha+square
res/JLm.png,14154,192,192,0.165,0.7203,0.1147,961,85.04,4,alpha+square
res/JM2.png,13439,192,192,0.1653,0.7203,0.1144,1044,84.15,4,alpha+square
res/JMl.png,14554,192,192,0.165,0.7203,0.1147,1047,70.23,4,alpha+square
res/JMz.png,14048,192,192,0.165,0.7203,0.1147,977,63.13,4,alpha+square
res/JNK.png,13107,192,192,0.1615,0.7203,0.1182,929,60.08,4,alpha+square
res/JO7.png,14528,192,192,0.165,0.7203,0.1147,952,77.69,4,alpha+square
res/JPN.png,9225,192,192,0.1649,0.7203,0.1149,687,67.46,4,alpha+square
res/JPe.png,9467,192,193,0.1675,0.7166,0.116,842,99.65,4,alpha+square
res/JQc.png,12343,192,192,0.165,0.7203,0.1147,890,58.41,4,alpha+square
res/JR4.png,15790,192,192,0.1653,0.7203,0.1144,1579,74.79,4,alpha+square
res/JRS.png,13384,192,192,0.1651,0.7202,0.1147,810,72.01,4,alpha+square
res/JR_.png,15088,192,192,0.1653,0.7203,0.1144,1141,73.39,4,alpha+square
res/JTN.png,18614,192,192,0.1684,0.7133,0.1183,1224,78.69,4,alpha+square
res/JTP.png,10586,192,192,0.1653,0.7203,0.1144,550,82.95,4,alpha+square
res/JTQ.png,17987,192,192,0.1681,0.7153,0.1165,1059,103.74,4,alpha+square
res/JUd.png,11366,192,192,0.165,0.7203,0.1147,930,63.96,4,alpha+square
res/JV9.png,13543,192,192,0.1653,0.7203,0.1144,1148,78.86,4,alpha+square
res/JVB.png,19259,192,192,0.1615,0.7203,0.1182,1482,75.55,4,alpha+square
res/JVM.png,8447,192,192,0.1653,0.7203,0.1144,650,98.15,4,alpha+square
res/JWe.png,17627,192,192,0.165,0.7203,0.1147,1300,78.0,4,alpha+square
res/JZx.png,10861,192,192,0.1649,0.7203,0.1148,1073,71.74,4,alpha+square
res/J_Y.png,4233,192,192,0.1653,0.7203,0.1144,784,56.1,4,alpha+square
res/J__.png,12168,192,192,0.165,0.7203,0.1147,997,65.91,4,alpha+square
res/J_c.png,14091,192,192,0.1653,0.7203,0.1144,1500,91.91,4,alpha+square
res/J_g.png,11321,192,192,0.165,0.7203,0.1147,822,77.49,4,alpha+square
res/Jbn.png,8803,192,192,0.1653,0.7203,0.1144,845,100.72,4,alpha+square
res/JcB.png,14227,192,192,0.1615,0.7203,0.1182,1095,70.15,4,alpha+square
res/JdC.png,10137,192,192,0.165,0.7203,0.1147,771,79.53,4,alpha+square
res/JeL.png,7111,192,192,0.1653,0.7203,0.1144,614,100.78,4,alpha+square
res/Jeo.png,12837,192,192,0.1651,0.7203,0.1146,1087,76.16,4,alpha+square
res/Jf9.png,16268,192,192,0.165,0.7203,0.1147,1219,60.07,4,alpha+square
res/Jg1.png,12006,192,192,0.165,0.7203,0.1147,1035,82.55,4,alpha+square
res/Jg5.png,7536,192,192,0.1653,0.7203,0.1144,773,104.41,4,alpha+square
res/JgN.png,11491,192,192,0.1653,0.7203,0.1144,978,103.63,4,alpha+square
res/Jh6.png,20302,192,192,0.1648,0.7203,0.1149,1772,90.25,4,alpha+square
res/JhL.png,12824,192,192,0.1653,0.7203,0.1144,903,100.53,4,alpha+square
res/JhV.png,16364,192,192,0.1615,0.7203,0.1182,1406,83.33,4,alpha+square
res/JhY.png,11355,192,192,0.1653,0.7203,0.1144,887,90.67,4,alpha+square
res/Jij.png,11732,192,192,0.1653,0.7203,0.1144,1419,72.39,4,alpha+square
res/JmE.png,19054,256,256,0.1644,0.7187,0.117,1048,95.9,4,alpha+square
res/JmX.png,11320,192,192,0.1653,0.7203,0.1144,1538,65.39,4,alpha+square
res/JoU.png,9026,192,193,0.1675,0.7166,0.116,874,101.84,4,alpha+square
res/Joa.png,11786,192,192,0.165,0.7203,0.1147,845,62.33,4,alpha+square
res/JpI.png,13671,192,192,0.1653,0.7203,0.1144,1176,79.37,4,alpha+square
res/JsL.png,14746,192,192,0.165,0.7203,0.1147,1123,74.06,4,alpha+square
res/Jtp.png,11117,192,192,0.165,0.7203,0.1147,895,61.7,4,alpha+square
res/Jve.png,14769,192,192,0.1361,0.7278,0.1362,1158,74.38,4,alpha+square
res/Jvf.png,16817,192,192,0.1684,0.7133,0.1183,964,75.13,4,alpha+square
res/Jwk.png,13895,192,192,0.165,0.7203,0.1147,911,72.93,4,alpha+square
res/Jwx.png,9301,192,192,0.165,0.7203,0.1147,786,80.34,4,alpha+square
res/Jy9.png,3907,192,192,0.1938,0.7203,0.0859,657,101.43,4,alpha+square
res/K0q.png,13432,192,192,0.165,0.7203,0.1147,913,74.7,4,alpha+square
res/K0v.png,15266,192,192,0.165,0.7203,0.1147,1304,82.44,4,alpha+square
res/K2k.png,12924,192,192,0.1653,0.7203,0.1144,1051,89.63,4,alpha+square
res/K4B.png,12394,192,192,0.1656,0.7191,0.1153,1175,71.84,4,alpha+square
res/K5K.png,11650,192,192,0.165,0.7203,0.1147,1014,84.4,4,alpha+square
res/K5e.png,32168,576,576,0.14,0.4584,0.4016,802,115.48,4,alpha+square
res/K5x.png,8616,192,192,0.1684,0.7133,0.1183,444,58.93,4,alpha+square
res/K74.png,26294,256,256,0.1644,0.7187,0.117,1307,93.56,4,alpha+square
res/K87.png,23944,192,192,0.1623,0.7161,0.1216,1590,71.72,4,alpha+square
res/K8g.png,13987,192,192,0.165,0.7203,0.1147,1126,74.64,4,alpha+square
res/K8p.png,15301,192,192,0.1623,0.7161,0.1216,1148,71.41,4,alpha+square
res/K9A.png,7188,192,192,0.1653,0.7203,0.1144,412,72.98,4,alpha+square
res/KAM.png,13391,192,192,0.1651,0.7203,0.1146,1083,81.78,4,alpha+square
res/KAS.png,10872,192,192,0.165,0.7203,0.1147,1068,74.01,4,alpha+square
res/KCV.png,15194,192,192,0.165,0.7203,0.1147,1449,103.24,4,alpha+square
